0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,class
-0.3273886,0.38200676,0.102417395,-0.12763736,-0.029164173,-0.85414594,0.29236406,1.4283283,-0.639395,-0.48084533,-0.36191842,-1.0283495,-0.21203142,0.36510572,0.29892507,-0.71963286,0.17259318,-0.75405,0.047232572,-1.4699922,0.10745275,0.20540418,0.6003054,-0.46801138,0.06291595,-0.11901887,-0.30350843,-0.2488453,-0.68984705,0.033921145,1.0315328,-0.072166294,0.40629217,-0.7362184,-0.24965706,0.7960112,-0.016539332,-0.3533227,-0.143415,-1.1505319,0.07292697,-0.48684147,-0.59984076,0.1205937,0.4615433,-0.43364143,-0.32594237,0.029151594,0.339249,0.20551614,0.2302204,-0.6118285,0.14010064,-0.063252866,0.074934036,0.27226716,0.16236997,-0.032993115,-0.70897895,0.2504861,0.25361317,-0.08180351,0.38928202,0.12223923,-0.8437435,0.73301584,-0.039731428,0.62530917,-1.1793971,0.77557033,-0.1867422,0.9198258,0.9341995,0.1278786,0.9130256,0.29209203,-0.0029381698,-0.15922606,-0.44666862,0.01789057,-0.31791916,-0.26876453,-0.51372486,0.9140926,-0.27395123,-0.17399772,0.29051027,0.5804378,0.5921512,0.32573107,0.89403856,0.16127616,0.33069494,0.053359855,1.1208056,0.6619065,0.3044368,-0.35586926,0.21582772,-0.10443997,2
-0.31120986,0.3173628,0.08176094,-0.083840005,-0.044803347,-0.8189761,0.26931491,1.3499833,-0.60392237,-0.41889852,-0.35947567,-0.9181263,-0.21574076,0.34906545,0.24145894,-0.6998742,0.15004912,-0.72122717,0.035177067,-1.3569511,0.10046567,0.15960203,0.5118452,-0.42420128,0.026454216,-0.12593193,-0.28197685,-0.21047795,-0.6482867,-0.008792074,0.9504022,-0.04317208,0.35696128,-0.63636863,-0.20587046,0.7233268,-0.01738389,-0.32674617,-0.14812908,-1.0673689,0.050537147,-0.45136762,-0.506904,0.100889444,0.39004794,-0.43049783,-0.30568203,0.05323937,0.34391385,0.2138402,0.1954291,-0.54704654,0.17307647,-0.035792608,0.082090855,0.2623076,0.16421416,-0.020018885,-0.64817524,0.2408149,0.23976023,-0.065736316,0.3679969,0.1013106,-0.79677284,0.6579929,-0.049766418,0.5976065,-1.0737286,0.6838271,-0.13346797,0.81540364,0.8269315,0.080010615,0.8398212,0.30521694,0.027968554,-0.13475154,-0.3865846,-0.005907561,-0.33084556,-0.19250514,-0.50046337,0.8679948,-0.27961382,-0.13491668,0.24910438,0.54485554,0.5799173,0.3448856,0.81192845,0.105064444,0.33704057,0.080176115,1.0321357,0.59047776,0.26621282,-0.35439855,0.20871428,-0.088075355,2
-0.3085683,0.29083088,0.060211416,-0.13092338,-0.06396087,-0.78314805,0.26961556,1.3331064,-0.5076021,-0.48200405,-0.29818565,-0.98292416,-0.20577557,0.4118358,0.26219794,-0.64604205,0.14631583,-0.75026387,0.045243874,-1.3721449,0.07198664,0.25895476,0.5025507,-0.4004901,0.020720137,-0.09363594,-0.26655105,-0.26158398,-0.65912634,0.04927492,0.95122916,-0.15092725,0.40783063,-0.74692804,-0.29449683,0.7326277,-0.02084114,-0.3335009,-0.12161528,-1.0958115,0.0733442,-0.46461987,-0.6297727,0.045908727,0.45456442,-0.41411984,-0.32233152,0.039878875,0.34606797,0.22856723,0.13781801,-0.6462594,0.14281026,-0.05057352,0.15863965,0.29108307,0.22580586,-0.04469792,-0.6632692,0.2397019,0.17979637,-0.11587663,0.37358624,0.087363265,-0.8004741,0.7115427,-0.118595734,0.60280496,-1.1327344,0.7443197,-0.05910893,0.9116968,0.9047434,0.04612581,0.84556764,0.24935378,0.007949552,-0.15896611,-0.40629852,-0.06936335,-0.30857748,-0.28793666,-0.42527485,0.8569664,-0.19036551,-0.1721119,0.22805734,0.528886,0.53596634,0.33744273,0.81065977,0.13444449,0.32819057,0.017489491,0.95333105,0.6657165,0.23444466,-0.3195608,0.23604791,-0.044150963,1
-0.19353658,0.32166892,0.09063872,-0.07609005,0.045332644,-0.49575123,0.18000634,0.804901,-0.45493215,-0.2545327,-0.25477976,-0.5873857,-0.13116196,0.1285632,0.21082559,-0.41534233,0.12182773,-0.37582758,0.013220116,-0.84251,0.09109072,0.068353616,0.4655196,-0.31768957,0.095266394,-0.08171323,-0.19646698,-0.12238244,-0.360634,0.041384168,0.6254508,0.038525037,0.21267125,-0.39354223,-0.09460291,0.49287966,0.022459023,-0.1643382,-0.08082582,-0.6212951,0.05350772,-0.28469732,-0.2937591,0.14708646,0.24448356,-0.1969296,-0.16761194,-0.019722141,0.1405334,0.07166834,0.24795605,-0.27269423,0.06076215,-0.058603004,-0.08450861,0.11349659,0.025535299,0.026801106,-0.44013903,0.13092473,0.19962679,-0.016371347,0.19351587,0.08735871,-0.44051096,0.40859038,0.10216013,0.3181505,-0.6585494,0.44284895,-0.27519464,0.4895468,0.54688734,0.21143183,0.52803445,0.15246722,-0.039710887,-0.057488877,-0.27438262,0.11794232,-0.16004713,-0.14793919,-0.3352305,0.4890335,-0.21746285,-0.12230154,0.25515503,0.34252974,0.33579344,0.11612726,0.550973,0.15916263,0.14415193,0.044810794,0.7425547,0.34408104,0.22954893,-0.21828774,0.06744585,-0.104006186,2
-0.31932023,0.35000098,0.103785574,-0.05019492,-0.023157768,-0.86827135,0.28144392,1.3949583,-0.69384396,-0.39641795,-0.40222448,-0.8938871,-0.21339205,0.32630873,0.24075195,-0.7488833,0.15070099,-0.7048355,0.026931006,-1.3784008,0.118337624,0.08871487,0.52312326,-0.46140054,0.040035088,-0.15943213,-0.29309955,-0.17309624,-0.65898013,-0.04931192,0.97691375,0.01796783,0.33018994,-0.56607217,-0.13906282,0.73917925,-0.011435534,-0.3326104,-0.17052716,-1.0611517,0.03848337,-0.45066902,-0.43384764,0.16061711,0.36692345,-0.44831014,-0.2976295,0.063881874,0.35557154,0.21481392,0.25318787,-0.4765376,0.19779459,-0.04129659,0.033569206,0.25405955,0.12673184,0.014918735,-0.63475674,0.25486118,0.28766084,-0.036393873,0.3719254,0.12101965,-0.8179897,0.6304041,0.0035731923,0.6033133,-1.0596012,0.6698439,-0.19275978,0.74980867,0.7949007,0.11653428,0.85870916,0.35343152,0.04046276,-0.13010277,-0.38237104,0.034761503,-0.37659773,-0.12746209,-0.5757832,0.883832,-0.35261482,-0.10561415,0.2669531,0.5595331,0.6450766,0.3659567,0.819974,0.084246114,0.34270012,0.13716216,1.1128722,0.55199045,0.306816,-0.39607745,0.19567752,-0.12150567,2
-0.32130894,0.3905404,0.10450248,-0.07693276,0.034888566,-0.78349316,0.25003976,1.2321036,-0.6344191,-0.38276178,-0.39957914,-0.86242324,-0.26248989,0.2718138,0.272884,-0.64923203,0.12464173,-0.6192984,0.016466262,-1.2610672,0.11649282,0.12693284,0.6174871,-0.44349527,0.10505247,-0.120793365,-0.29332715,-0.1814267,-0.56635386,0.03938552,0.94356287,0.033235874,0.323409,-0.5857247,-0.1525285,0.72386307,0.02725098,-0.20786908,-0.108673885,-0.9589003,0.067376845,-0.45768172,-0.44313082,0.16905455,0.34050506,-0.33435935,-0.26977032,0.002833746,0.27883917,0.16669255,0.3082767,-0.42859393,0.19593897,-0.053412814,-0.052782636,0.23756489,0.09142365,0.06379473,-0.6786585,0.22467473,0.27236256,-0.054615848,0.28385368,0.07924653,-0.67788696,0.60391676,0.094726846,0.5239762,-0.9973906,0.6302766,-0.297104,0.76432025,0.84072095,0.23621552,0.812111,0.26863936,-0.025447303,-0.067018285,-0.33224055,0.06876183,-0.30516762,-0.17887744,-0.47474322,0.76275444,-0.2905379,-0.1745867,0.34374738,0.526901,0.5399003,0.24827571,0.80661327,0.17137837,0.27081388,0.08168374,1.016748,0.5545994,0.27341366,-0.34959975,0.12857655,-0.08387983,2
-0.22218496,0.2668085,0.081325896,-0.036904506,0.0013731566,-0.5941059,0.2003789,0.9518511,-0.4999309,-0.26361555,-0.2856501,-0.6160522,-0.14736088,0.21133375,0.17894085,-0.5127351,0.112946235,-0.46946022,0.016467538,-0.9460162,0.0893387,0.050383303,0.38585207,-0.32778412,0.03925457,-0.12422587,-0.20646998,-0.108775534,-0.4426018,-0.03030615,0.6851988,0.027105365,0.22156447,-0.38562453,-0.09247035,0.5098971,0.0037548884,-0.21484877,-0.11494747,-0.7198734,0.028946392,-0.3074495,-0.28134677,0.1267313,0.24909168,-0.2856563,-0.19438167,0.038910452,0.23222032,0.13964967,0.20640337,-0.3040721,0.12990917,-0.0366298,0.0027266776,0.16413634,0.07666509,0.029227825,-0.44045046,0.1676153,0.20424408,-0.0128979795,0.24728832,0.08259502,-0.55179894,0.42670986,0.02974391,0.3986646,-0.72384596,0.46013314,-0.17262647,0.49988964,0.5524936,0.1118011,0.57901293,0.23635381,0.02033692,-0.077105865,-0.26960394,0.045613155,-0.25673553,-0.085553676,-0.4060432,0.60258996,-0.254377,-0.077869974,0.20134307,0.38850707,0.44638968,0.2364267,0.56546223,0.0732904,0.2251599,0.09244409,0.796474,0.36742595,0.22132292,-0.27652553,0.12906483,-0.09780985,0
-0.16853723,0.20353438,0.05794725,-0.025985133,0.0002816765,-0.44053623,0.14353131,0.7046834,-0.3654936,-0.18718424,-0.20874047,-0.4409121,-0.10763575,0.14869635,0.13288818,-0.38416457,0.08831745,-0.3546918,0.011022739,-0.68649435,0.0682365,0.024524445,0.28582355,-0.23848796,0.021962019,-0.101524875,-0.14774342,-0.07626213,-0.32114628,-0.027561517,0.51131165,0.025726382,0.15338062,-0.27959433,-0.05955586,0.37620822,0.006560381,-0.16044931,-0.09137076,-0.5197483,0.017343512,-0.2181586,-0.18855238,0.09242414,0.17466517,-0.20909409,-0.14453116,0.031900555,0.1748584,0.10752677,0.15740032,-0.20735548,0.10089909,-0.028481664,-0.0062974975,0.11641393,0.05821619,0.030898156,-0.32457075,0.113611974,0.15359816,-0.0036347902,0.17855859,0.065334775,-0.4025547,0.30518907,0.019550165,0.2878453,-0.5257419,0.32810178,-0.13236769,0.34884486,0.39275542,0.09076755,0.41988206,0.17197299,0.016676549,-0.05034694,-0.19807144,0.03947108,-0.1969924,-0.053570453,-0.31198034,0.4473687,-0.20044054,-0.051939595,0.15174864,0.28895107,0.33131623,0.1751189,0.41179445,0.049400516,0.16235688,0.0677112,0.5955315,0.26429403,0.15703298,-0.20828705,0.09016491,-0.075868145,1
-0.3175959,0.4884743,0.14593284,-0.07459211,0.04816955,-0.81330127,0.28282163,1.3219064,-0.7546143,-0.3530777,-0.41356963,-0.86327994,-0.18496828,0.20413764,0.29998508,-0.7190752,0.21081008,-0.6180941,0.020112945,-1.3182667,0.15621838,0.0213246,0.66228867,-0.4885769,0.09109374,-0.19365408,-0.2991485,-0.14587486,-0.5774279,-0.02208781,0.98263806,0.08856029,0.2928874,-0.54553044,-0.099215984,0.738869,0.031047499,-0.30001426,-0.18442704,-0.9857902,0.04515325,-0.3992779,-0.35660866,0.23231821,0.34864452,-0.34580144,-0.26578602,0.010093926,0.27815682,0.1474438,0.3836934,-0.35516375,0.1228729,-0.076908395,-0.11862594,0.166281,0.056109004,0.054087948,-0.64282215,0.19258806,0.33475447,0.022485167,0.32067847,0.14824775,-0.7451056,0.6010761,0.12925532,0.5198019,-1.0066451,0.647783,-0.39391217,0.6564764,0.76387966,0.29134896,0.7936532,0.30377293,-0.00382564,-0.081801854,-0.43162948,0.18067488,-0.31586513,-0.1375931,-0.6101066,0.8246984,-0.4057825,-0.12484769,0.35307196,0.5524829,0.6023327,0.26463124,0.83514684,0.15901382,0.24989887,0.115004666,1.2271143,0.48215634,0.35276315,-0.3801124,0.13698016,-0.19539551,2
-0.21124923,0.20214199,0.058980178,-0.017512426,-0.018903602,-0.57141703,0.17909928,0.9047126,-0.45001033,-0.23839493,-0.26668292,-0.5549179,-0.1475237,0.22786325,0.13832095,-0.49720174,0.08526721,-0.46539715,0.01620092,-0.8804307,0.0755879,0.04439722,0.302443,-0.2903896,0.0049119685,-0.120733984,-0.18589503,-0.09279844,-0.43196052,-0.0564495,0.6310167,0.017670028,0.20238885,-0.33990997,-0.07941411,0.45678928,-0.01296795,-0.21234292,-0.11722142,-0.6753989,0.017778315,-0.28880456,-0.24670355,0.09361925,0.2224397,-0.29392087,-0.18952279,0.060794614,0.25155002,0.15793687,0.15832588,-0.2884759,0.15857536,-0.021624997,0.041243196,0.17086545,0.09641133,0.029346123,-0.39609516,0.16542651,0.17983988,-0.018752946,0.23690236,0.07075365,-0.53199935,0.38602656,-0.011835209,0.38990107,-0.67324424,0.41185147,-0.10093608,0.45634854,0.49243644,0.05047444,0.5411541,0.24489166,0.041521885,-0.075136855,-0.2257147,-0.0015504195,-0.27392763,-0.04747056,-0.3873787,0.5821126,-0.23992346,-0.04751421,0.15438075,0.36266696,0.43572062,0.26760685,0.50870055,0.020800555,0.23796529,0.10237596,0.7078841,0.34135196,0.18582326,-0.26847515,0.13691238,-0.07209139,0
-0.3438151,0.34220186,0.097196184,-0.03978875,-0.03378096,-0.9201823,0.2925951,1.4673256,-0.715128,-0.39835766,-0.41975647,-0.92234856,-0.23509128,0.36810905,0.23753786,-0.7944829,0.1529962,-0.7655112,0.025664287,-1.433985,0.12825023,0.085157044,0.5089051,-0.47107217,0.0073401616,-0.19012554,-0.30358514,-0.16065708,-0.6980172,-0.079576895,1.0294507,0.010014514,0.338532,-0.58058393,-0.15038237,0.7555323,-0.0057101496,-0.34071153,-0.19520679,-1.1053864,0.030243907,-0.46400127,-0.420181,0.14509797,0.36965945,-0.4680403,-0.31377307,0.089904666,0.40106207,0.25352532,0.25039908,-0.48373684,0.24365716,-0.035752784,0.06927634,0.27526513,0.16213748,0.04236542,-0.6573738,0.2572063,0.28509024,-0.02948359,0.38248006,0.11699035,-0.85804546,0.64223427,-0.02874017,0.63715786,-1.0978906,0.6806555,-0.16661413,0.755423,0.8205678,0.09292598,0.87847674,0.37734708,0.06252667,-0.123443626,-0.37992686,0.0008948637,-0.43182024,-0.10416327,-0.6202106,0.9455115,-0.3786717,-0.09139353,0.255235,0.59017426,0.69595236,0.41839203,0.83177346,0.055244166,0.37775588,0.14785457,1.1532514,0.56954145,0.297061,-0.42491943,0.21920069,-0.11449473,2
-0.286753,0.41114694,0.13886058,-0.16399033,0.13571116,-0.6625281,0.13430573,0.849727,-0.5029763,-0.23024195,-0.36324033,-0.6598967,-0.21657075,0.066967376,0.31717604,-0.65268505,0.064344935,-0.4959744,0.058946267,-0.9299618,0.22253321,0.01768321,0.5829716,-0.47602135,0.24242806,-0.103285894,-0.27029407,-0.037286174,-0.5062647,0.026065271,0.8436297,0.18560144,0.13866292,-0.5021901,-0.09718835,0.5856906,0.010283992,-0.109223746,-0.11065998,-0.7144626,0.026986903,-0.2478709,-0.27986068,0.19119215,0.18552664,-0.29596162,-0.19916777,-0.024867829,0.19535068,0.061941408,0.40632537,-0.2710935,0.1954773,0.011900943,-0.078365296,0.19605565,-0.05960162,0.05213883,-0.5822169,0.11911565,0.2776013,0.059949905,0.13418487,0.120721556,-0.488448,0.45920324,0.11552268,0.35332388,-0.64621365,0.44283977,-0.49137342,0.5872433,0.7336867,0.2871,0.6880724,0.16230528,-0.11012152,-0.06736519,-0.28440145,0.18357418,-0.29408067,-0.072693646,-0.502315,0.7207291,-0.28628582,-0.19523905,0.35168415,0.52362907,0.38752398,0.043747183,0.7786827,0.1964467,0.27298796,0.0054595964,0.92103195,0.39878768,0.22287063,-0.2087737,-0.053074334,-0.22569706,2
-0.26993608,0.32066703,0.08980625,-0.070827514,-0.006818589,-0.7099612,0.23009074,1.1545038,-0.56303763,-0.3414228,-0.32932907,-0.78014934,-0.18157536,0.2673549,0.22937772,-0.61049795,0.13753825,-0.59199375,0.030251114,-1.1617419,0.100321956,0.10298117,0.47736907,-0.39598274,0.05469858,-0.124079056,-0.24997753,-0.16545416,-0.5501539,-0.011587069,0.83890575,-0.0011495533,0.29058743,-0.5267043,-0.14790937,0.6300367,-0.0027357128,-0.26698637,-0.13233888,-0.89504975,0.041354556,-0.37917688,-0.4001291,0.12679018,0.3221203,-0.35820755,-0.2503024,0.035268,0.27820593,0.16863246,0.22576049,-0.41684005,0.14232391,-0.04018122,0.021728024,0.21084535,0.10504529,0.008717453,-0.56282496,0.20135674,0.23233894,-0.038397025,0.29946312,0.104450665,-0.669243,0.5486522,0.008877262,0.48837885,-0.9052083,0.58275014,-0.19484694,0.6684966,0.70351875,0.1261069,0.72967213,0.26195884,0.01110853,-0.10484605,-0.3371949,0.038262803,-0.2923044,-0.14930606,-0.46377653,0.739558,-0.28140807,-0.11488236,0.24545743,0.47430924,0.50949156,0.276636,0.70128053,0.106930986,0.27622038,0.082006164,0.94002855,0.48843175,0.24972683,-0.31247407,0.15285699,-0.104144275,1
-0.28610152,0.4086137,0.116492204,-0.037066597,0.031690326,-0.7276055,0.25066647,1.1795747,-0.6726266,-0.2836744,-0.38481712,-0.7127937,-0.17132595,0.17979386,0.24290001,-0.64781183,0.18034258,-0.5631956,0.015351226,-1.1427792,0.14918368,-0.013971114,0.56830084,-0.4325461,0.05089582,-0.1951385,-0.26365945,-0.097542144,-0.50924426,-0.03674565,0.85822785,0.091921546,0.23921165,-0.43966287,-0.06332289,0.6295481,0.01307851,-0.26704407,-0.18195964,-0.857346,0.021769539,-0.33884326,-0.26505655,0.20677397,0.29151365,-0.31244442,-0.22076176,0.013350895,0.27473217,0.14606813,0.33823112,-0.2736558,0.13689402,-0.05555437,-0.10920018,0.14103842,0.05132791,0.05473619,-0.55681187,0.15697737,0.30829576,0.029925475,0.2760814,0.12701459,-0.65814626,0.51258093,0.11190175,0.46097627,-0.8648082,0.53384465,-0.33203888,0.5163039,0.62241113,0.23644552,0.67692673,0.29125786,0.023466054,-0.06232723,-0.35825,0.15297244,-0.30499443,-0.06426086,-0.5568313,0.73591805,-0.36669058,-0.092101835,0.29148272,0.49223167,0.54202783,0.27547482,0.72604096,0.08491041,0.21866047,0.104087494,1.0840687,0.3970959,0.30198312,-0.34892267,0.12887773,-0.17440899,1
-0.23614547,0.23903884,0.0728416,-0.002256226,-0.01046468,-0.6478973,0.20710921,0.9961898,-0.53353673,-0.24401982,-0.30895722,-0.5945337,-0.16378888,0.23957624,0.1503674,-0.56176925,0.09398028,-0.50611657,0.010993043,-0.9609646,0.09938645,0.014052057,0.33932137,-0.3369516,0.008222852,-0.15759647,-0.209213,-0.07879274,-0.46936333,-0.08086566,0.7115566,0.056177754,0.20475107,-0.33426178,-0.0650401,0.50249064,-0.0031196799,-0.22252972,-0.14075753,-0.7314597,0.017682023,-0.31695065,-0.2201833,0.12627867,0.22303063,-0.3149096,-0.19833256,0.07017978,0.27580762,0.17500818,0.20282254,-0.26840144,0.1957212,-0.022848831,0.027988471,0.18174359,0.09513131,0.060892172,-0.43481338,0.18022609,0.21758299,-0.0023496482,0.2521632,0.07583846,-0.5817877,0.40020323,0.012100155,0.41968903,-0.7155509,0.42644152,-0.14294176,0.44941393,0.53011024,0.07831108,0.5831812,0.28401735,0.050290555,-0.072276965,-0.24204284,0.0188335,-0.3183145,-0.015302453,-0.45826325,0.63827336,-0.29726675,-0.041437987,0.18124276,0.40744194,0.510265,0.30247223,0.56065494,0.014055991,0.262702,0.1317442,0.81387675,0.3515852,0.21667732,-0.31542507,0.14774711,-0.09592599,0
-0.25428835,0.37504786,0.10557548,-0.045774173,0.0335316,-0.6441674,0.22736521,1.046464,-0.5953336,-0.26816845,-0.33456752,-0.66386193,-0.1497738,0.16450752,0.22798984,-0.5683229,0.16448592,-0.4988528,0.012673152,-1.0299233,0.12913154,0.0077329567,0.5205469,-0.3881241,0.058464523,-0.16104104,-0.236798,-0.10093466,-0.45541626,-0.016994325,0.77299815,0.07118458,0.22706898,-0.41787806,-0.06947166,0.57515895,0.017241416,-0.23581807,-0.15078895,-0.7721335,0.03346575,-0.31395125,-0.26795012,0.18302561,0.27173242,-0.27041683,-0.20154515,0.00843366,0.23100942,0.12382573,0.3030146,-0.26644206,0.11158549,-0.055652548,-0.09536283,0.13116798,0.04627223,0.0449744,-0.5103221,0.14359479,0.26709244,0.017981125,0.2470927,0.1119403,-0.5838334,0.46971047,0.10190349,0.4096899,-0.7866989,0.49701747,-0.30556342,0.49092954,0.58688444,0.2237758,0.6145177,0.24536884,0.007889033,-0.060337987,-0.32744408,0.13704473,-0.2615152,-0.08861605,-0.48216432,0.6501801,-0.31973445,-0.09665366,0.27043203,0.43791625,0.47557372,0.22835541,0.6548629,0.10281888,0.19123255,0.084478915,0.96428514,0.37328506,0.27390516,-0.3051036,0.11203543,-0.14963272,1
-0.2014388,0.202833,0.05072507,-0.047862753,-0.019436195,-0.5155416,0.16841348,0.84400177,-0.38724414,-0.2580757,-0.2261041,-0.56755143,-0.1363898,0.22551103,0.14996953,-0.43776417,0.08838529,-0.44398013,0.019670485,-0.843452,0.06180151,0.09140104,0.31636754,-0.26881495,0.014668931,-0.08991933,-0.17360733,-0.11985937,-0.4060963,-0.0133323595,0.59760725,-0.02737544,0.21807444,-0.38584647,-0.12169912,0.4503002,-0.0035829237,-0.19880903,-0.09645034,-0.6521508,0.031875394,-0.28278524,-0.30493274,0.06979179,0.24077897,-0.26162285,-0.18753242,0.036013696,0.22057088,0.14162879,0.13580142,-0.32417202,0.119213216,-0.030170744,0.048945714,0.16284268,0.10701666,0.006495034,-0.39772606,0.14947471,0.14983137,-0.041937184,0.22626495,0.061105292,-0.49516073,0.40096918,-0.024451038,0.36807975,-0.66667694,0.42432728,-0.09015412,0.48908123,0.51415426,0.055751804,0.51536083,0.19701843,0.019787533,-0.077304356,-0.23580277,-0.008716725,-0.22479652,-0.110178195,-0.32351264,0.5356645,-0.1850959,-0.07858645,0.1540783,0.33802235,0.37381113,0.2255158,0.49629036,0.05812991,0.20876305,0.05741465,0.65076876,0.3630651,0.16970074,-0.23098181,0.13221146,-0.05330166,1
-0.30051273,0.30301318,0.07375422,-0.120034,-0.053154416,-0.7785963,0.2657548,1.3178388,-0.5292065,-0.4636397,-0.31069788,-0.9585599,-0.20145987,0.38137922,0.25740835,-0.6440046,0.14508572,-0.7223003,0.04492394,-1.3521606,0.08007236,0.23368013,0.5029776,-0.40091032,0.030061094,-0.09147809,-0.2701609,-0.25189802,-0.6455961,0.03858666,0.93303156,-0.117428765,0.3947226,-0.7097141,-0.26584697,0.72230387,-0.021610582,-0.32817373,-0.1258,-1.0745927,0.06837011,-0.45495677,-0.5965314,0.06598882,0.43812498,-0.41234475,-0.3090595,0.036345147,0.3332979,0.21513678,0.15519778,-0.6128923,0.13700753,-0.052198157,0.13043152,0.2744454,0.19398676,-0.045251176,-0.6478574,0.23907949,0.19745843,-0.10101159,0.36641926,0.09266858,-0.7879602,0.6864014,-0.091301225,0.5927058,-1.1043618,0.723696,-0.0869853,0.8791926,0.8744091,0.06097221,0.8373095,0.26168615,0.008315023,-0.15490521,-0.397268,-0.04160175,-0.29722983,-0.2660623,-0.4339829,0.8440083,-0.20878908,-0.16391695,0.23445038,0.5271468,0.53481925,0.3217489,0.80585206,0.13328768,0.32325366,0.034018137,0.9657411,0.6378223,0.24587056,-0.31602168,0.22593156,-0.05777445,2
-0.25625026,0.37469798,0.10302506,-0.050216828,0.047016025,-0.69537693,0.22709566,1.109451,-0.6321524,-0.28848314,-0.3405108,-0.70160556,-0.14939803,0.17841837,0.24578223,-0.6341662,0.16926287,-0.51087326,-0.0009791013,-1.1206613,0.10733691,0.007930931,0.51634103,-0.40817067,0.09314592,-0.15766984,-0.23197983,-0.117017105,-0.50856644,-0.04854523,0.82105535,0.07362117,0.2444121,-0.42747936,-0.05409275,0.61941373,0.008792729,-0.27238247,-0.13139723,-0.82717013,0.03217152,-0.34436572,-0.29668048,0.208804,0.28081825,-0.33322722,-0.26182726,0.034543864,0.23980509,0.12710851,0.3302907,-0.3119401,0.10885025,-0.046421263,-0.10684939,0.1539893,0.04809711,0.041366875,-0.53085554,0.1825243,0.29113635,0.0073168622,0.30414906,0.14178722,-0.6415805,0.51210046,0.0796522,0.43772948,-0.8641275,0.54269975,-0.32005587,0.58534867,0.6066393,0.20606655,0.7104464,0.27106977,0.005471866,-0.0658339,-0.3617988,0.13599566,-0.3055071,-0.09360847,-0.5326876,0.7109422,-0.37575644,-0.06585023,0.28330624,0.45725802,0.5039535,0.23836194,0.6742322,0.13470584,0.22680154,0.14475231,1.0168008,0.38700134,0.3075093,-0.33404532,0.08231142,-0.16990814,2
-0.269279,0.2668293,0.075891554,-0.023161916,-0.021789728,-0.71822584,0.22709885,1.1418362,-0.56677634,-0.30114192,-0.33443764,-0.70208365,-0.18564944,0.2818042,0.18156958,-0.6223226,0.114975855,-0.5945383,0.019752804,-1.1126182,0.1011096,0.055078115,0.39242336,-0.3670746,0.0064113815,-0.15863757,-0.23406596,-0.115282305,-0.5414446,-0.06822677,0.7994233,0.018915035,0.25602162,-0.43475875,-0.10660857,0.57897305,-0.010305851,-0.2646884,-0.15138,-0.85463643,0.019476932,-0.3565707,-0.3105691,0.118454926,0.27965617,-0.36297357,-0.23911843,0.07226748,0.31251824,0.20083866,0.20400168,-0.35650077,0.19601367,-0.026194027,0.04846578,0.2069071,0.12480092,0.03811578,-0.50565606,0.20138831,0.22675657,-0.021773105,0.29549325,0.08578683,-0.6702587,0.49037376,-0.014962234,0.48850286,-0.8472209,0.5164521,-0.13352092,0.568154,0.6204648,0.07063351,0.674994,0.29922086,0.051472235,-0.08988582,-0.29016212,0.0044160704,-0.34128234,-0.06390788,-0.48758507,0.73319006,-0.30053928,-0.06344619,0.19727515,0.45823315,0.5466573,0.3339702,0.6442236,0.027535891,0.29529998,0.1219513,0.903995,0.4293093,0.2309864,-0.33886582,0.17425726,-0.093053654,0
-0.32180992,0.4701015,0.13098668,-0.054527394,0.039853342,-0.80751556,0.2838134,1.3176564,-0.7457039,-0.33758822,-0.42612007,-0.82730496,-0.19235441,0.20900297,0.28206572,-0.70916945,0.20594154,-0.6300792,0.0144216465,-1.29053,0.1662595,0.006778901,0.6630754,-0.48909673,0.07263233,-0.205374,-0.3024654,-0.12499837,-0.5690876,-0.020357471,0.9702922,0.09167696,0.28442994,-0.524273,-0.08906258,0.722354,0.020580929,-0.29329547,-0.19330801,-0.96618026,0.03440215,-0.38852596,-0.33045784,0.2294626,0.34001085,-0.3365673,-0.24925525,0.0047775516,0.2933661,0.15714641,0.3811266,-0.33119917,0.14051501,-0.07088104,-0.12122107,0.1621704,0.05864912,0.05951532,-0.6415161,0.18109342,0.33801275,0.020819409,0.30783913,0.14007011,-0.73227614,0.58692515,0.12872869,0.51350063,-0.9830912,0.62279934,-0.38214496,0.6092028,0.73394114,0.2822746,0.76468134,0.30758235,0.010477561,-0.07493056,-0.40918463,0.17488585,-0.32691354,-0.10748488,-0.6082911,0.81348276,-0.39942148,-0.12405479,0.3431432,0.5499198,0.59473354,0.28739923,0.8230087,0.12384249,0.23914006,0.10137872,1.209639,0.46417958,0.33757445,-0.38248953,0.140107,-0.18731956,1
